取引価格（総額）,面積（㎡）,最寄駅：距離（分）,建築年,築年数,市区町村コード
35000000,65,5,1996,29,48
43000000,75,6,2005,20,48
57000000,80,2,2009,16,48
13000000,50,7,1973,52,48
24000000,65,7,1984,41,48
58000000,80,2,2009,16,48
36000000,75,9,2002,23,48
30000000,65,18,1994,31,48
24000000,75,12,1989,36,48
12000000,40,11,1974,51,48
30000000,55,6,2016,9,48
11000000,55,18,1990,35,48
43000000,70,11,2020,5,48
92000000,70,3,2021,4,48
75000000,65,3,2004,21,48
32000000,55,10,1989,36,48
60000000,70,12,2016,9,48
42000000,85,17,2000,25,48
74000000,95,5,2009,16,48
85000000,100,15,2009,16,48
58000000,105,4,1990,35,48
61000000,75,15,2009,16,48
9000000,30,3,1991,34,48
38000000,65,11,1985,40,48
45000000,75,2,2001,24,48
60000000,75,4,2012,13,48
56000000,75,4,2015,10,48
25000000,55,10,1984,41,48
45000000,75,8,2005,20,48
62000000,70,4,2014,11,48
33000000,75,5,2006,19,48
31000000,50,3,2017,8,48
30000000,50,2,2017,8,48
33000000,70,22,2011,14,48
34000000,75,13,2007,18,48
27000000,55,7,2008,17,48
26000000,65,14,1997,28,48
32000000,65,7,1999,26,48
30000000,60,9,1995,30,48
54000000,75,4,2020,5,48
9800000,40,9,1980,45,48
19000000,40,3,1983,42,48
42000000,75,5,2000,25,48
21000000,85,12,1998,27,48
17000000,55,20,1985,40,48
35000000,65,14,2003,22,48
23000000,65,15,1980,45,48
22000000,60,10,1976,49,48
41000000,80,11,2008,17,48
21000000,70,9,1992,33,48
39000000,70,13,2014,11,48
23000000,80,9,1977,48,48
50000000,85,7,2001,24,48
26000000,75,12,2000,25,48
46000000,75,13,2013,12,48
26000000,70,8,1992,33,48
74000000,85,4,2006,19,48
68000000,80,6,2006,19,48
75000000,85,3,2008,17,48
73000000,90,4,2006,19,48
66000000,80,6,2006,19,48
13000000,60,6,1981,44,48
63000000,80,4,2006,19,48
9600000,45,18,1971,54,48
23000000,70,15,1993,32,48
29000000,65,19,2006,19,48
31000000,70,17,2016,9,48
51000000,70,8,2014,11,48
25000000,55,13,1998,27,48
30000000,60,15,1992,33,48
29000000,65,13,1992,33,48
77000000,75,7,2020,5,48
68000000,70,7,2020,5,48
73000000,70,7,2020,5,48
24000000,50,9,1983,42,48
15000000,45,9,1978,47,48
2300000,15,5,1988,37,48
32000000,60,13,2000,25,48
31000000,65,6,2008,17,48
33000000,70,9,1998,27,48
58000000,75,4,2009,16,48
44000000,60,8,2011,14,48
42000000,65,9,2015,10,48
57000000,70,4,2009,16,48
33000000,55,4,1999,26,48
36000000,60,3,2000,25,48
23000000,60,20,1982,43,48
12000000,50,16,2000,25,48
35000000,55,11,1995,30,48
50000000,75,2,2004,21,48
39000000,55,4,1994,31,48
27000000,50,6,1995,30,48
32000000,55,4,1994,31,48
20000000,55,5,1999,26,48
22000000,55,2,1978,47,48
21000000,55,13,1992,33,48
21000000,20,6,2007,18,48
24000000,60,4,1979,46,48
27000000,65,23,2008,17,48
14000000,55,21,1975,50,48
10000000,55,21,1975,50,48
3500000,35,7,1981,44,48
48000000,80,6,2006,19,48
6500000,15,11,1987,38,48
11000000,50,15,1990,35,48
35000000,65,14,2007,18,48
30000000,25,10,2019,6,48
26000000,55,11,1991,34,48
40000000,35,12,2021,4,48
40000000,40,7,2006,19,48
31000000,50,13,1989,36,48
57000000,70,4,2009,16,48
42000000,80,2,2000,25,48
67000000,65,5,2003,22,48
53000000,75,5,2006,19,48
42000000,55,2,2008,17,48
25000000,20,6,2018,7,48
23000000,20,8,2018,7,48
22000000,20,6,2015,10,48
23000000,20,8,2015,10,48
24000000,20,8,2015,10,48
39000000,60,10,2009,16,48
20000000,20,8,2015,10,48
42000000,65,14,2003,22,48
37000000,45,8,2007,18,48
22000000,20,6,2008,17,48
53000000,70,3,2012,13,48
35000000,35,3,2016,9,48
19000000,45,9,1972,53,48
7900000,20,14,1989,36,48
35000000,50,3,2020,5,48
19000000,45,9,1972,53,48
23000000,50,30分～60分,1988,37,48
36000000,45,8,2014,11,48
35000000,60,14,2003,22,48
18000000,60,12,1976,49,48
16000000,50,14,1980,45,48
22000000,55,12,1976,49,48
9300000,20,12,1988,37,48
28000000,35,14,2020,5,48
13000000,55,12,1978,47,48
25000000,20,6,2016,9,48
21000000,20,6,2016,9,48
23000000,20,6,2016,9,48
43000000,80,8,1987,38,48
26000000,45,7,1993,32,48
26000000,15,4,2024,1,48
22000000,45,24,1992,33,48
4200000,40,18,1971,54,48
37000000,65,13,2003,22,48
18000000,75,20,1982,43,48
22000000,20,5,2006,19,48
39000000,60,9,2000,25,48
46000000,70,9,2012,13,48
24000000,65,18,1974,51,48
27000000,65,7,1998,27,48
21000000,25,4,2018,7,48
7000000,20,2,1975,50,48
22000000,55,13,1983,42,48
48000000,85,3,1992,33,43
49000000,80,13,2013,12,43
18000000,40,18,1980,45,43
39000000,65,16,2015,10,43
51000000,70,13,2013,12,43
21000000,50,13,1992,33,43
32000000,70,15,1999,26,43
48000000,75,13,2013,12,43
16000000,20,9,1988,37,43
30000000,55,8,1983,42,43
39000000,70,13,2003,22,43
27000000,55,3,1981,44,43
28000000,55,2,1983,42,43
31000000,85,5,1989,36,43
9500000,45,7,1983,42,43
54000000,75,9,2005,20,43
59000000,80,11,2005,20,43
47000000,60,7,2012,13,43
57000000,85,14,2000,25,43
73000000,85,3,2003,22,43
48000000,80,16,2001,24,43
6300000,20,20,1990,35,43
42000000,75,8,1997,28,43
29000000,65,11,1975,50,43
53000000,75,9,2005,20,43
62000000,75,5,2005,20,43
45000000,65,12,2003,22,43
20000000,45,15,1976,49,43
5800000,15,10,1987,38,43
68000000,60,2,2021,4,43
23000000,60,5,1980,45,43
28000000,50,9,2007,18,43
81000000,75,2,2009,16,43
90000000,105,2,2009,16,43
24000000,50,3,1983,42,43
60000000,70,3,2009,16,43
38000000,70,14,2005,20,43
20000000,45,15,1976,49,43
24000000,45,11,2006,19,43
30000000,55,10,1993,32,43
45000000,70,9,2018,7,43
45000000,70,9,2018,7,43
25000000,60,5,1987,38,43
37000000,75,15,2004,21,43
31000000,75,8,2003,22,43
45000000,70,6,2009,16,43
20000000,50,13,1978,47,43
33000000,70,11,2001,24,43
40000000,65,11,1998,27,43
40000000,70,5,2002,23,43
55000000,65,12,2016,9,43
67000000,70,10,2021,4,43
57000000,65,12,2016,9,43
62000000,70,12,2016,9,43
53000000,75,12,2014,11,43
28000000,45,10,1990,35,43
10000000,20,9,1998,27,43
65000000,75,3,2006,19,43
65000000,75,4,2006,19,43
24000000,65,16,1996,29,43
65000000,75,3,2006,19,43
8100000,20,7,1992,33,43
41000000,70,5,2001,24,43
30000000,75,9,1999,26,43
25000000,45,8,1989,36,43
30000000,60,9,1989,36,43
60000000,55,4,2021,4,43
66000000,80,6,2006,19,43
47000000,65,6,2010,15,43
23000000,50,5,2002,23,43
33000000,65,4,2004,21,43
49000000,75,6,2005,20,43
54000000,65,7,2022,3,43
67000000,90,7,2010,15,43
64000000,80,7,2010,15,43
35000000,75,17,2005,20,43
32000000,40,7,2022,3,43
58000000,75,8,2010,15,43
17000000,55,10,1989,36,43
53000000,75,7,2010,15,43
23000000,55,8,1987,38,43
45000000,75,11,2012,13,43
8400000,35,10,1988,37,43
37000000,85,12,1990,35,43
36000000,65,12,2006,19,43
22000000,65,11,1996,29,43
26000000,60,1,1987,38,43
8000000,20,3,1991,34,43
50000000,70,3,2015,10,43
45000000,55,6,2016,9,43
20000000,60,13,1988,37,43
27000000,45,2,1995,30,43
39000000,65,14,2016,9,43
32000000,55,29,1988,37,43
21000000,40,4,1988,37,43
33000000,65,6,1996,29,43
35000000,65,6,2003,22,43
38000000,75,6,2003,22,43
56000000,95,13,2005,20,43
9600000,25,12,1987,38,43
47000000,65,14,2013,12,43
25000000,50,16,2016,9,43
24000000,20,4,2018,7,43
5200000,15,8,1986,39,43
47000000,75,11,2007,18,43
17000000,40,15,1976,49,43
20000000,45,11,1984,41,43
23000000,50,8,1992,33,43
6100000,15,8,1987,38,43
26000000,20,10,2023,2,43
20000000,40,15,1976,49,43
6500000,15,8,1987,38,43
43000000,65,11,2001,24,43
24000000,45,3,1983,42,43
27000000,75,15,1976,49,43
20000000,25,6,2012,13,43
39000000,60,10,2017,8,43
55000000,75,3,1996,29,43
8200000,25,7,1977,48,43
22000000,20,3,2016,9,43
28000000,20,7,2023,2,43
29000000,20,7,2023,2,43
28000000,20,7,2023,2,43
28000000,20,7,2023,2,43
28000000,20,7,2023,2,43
28000000,20,7,2023,2,43
28000000,20,7,2023,2,43
28000000,20,7,2023,2,43
26000000,20,11,2023,2,43
28000000,20,11,2023,2,43
27000000,20,11,2023,2,43
45000000,65,11,2018,7,43
23000000,70,12,2004,21,43
25000000,20,3,2024,1,43
25000000,50,5,1987,38,43
30000000,50,5,1989,36,43
25000000,50,10,1983,42,43
30000000,55,9,1993,32,43
39000000,65,5,2002,23,43
12000000,50,13,1987,38,43
40000000,60,11,1998,27,43
20000000,55,12,1981,44,43
30000000,20,4,2019,6,43
26000000,20,6,2023,2,43
7500000,15,10,1990,35,43
27000000,50,8,1982,43,43
24000000,20,8,2022,3,43
28000000,20,9,2023,2,43
50000000,75,12,2015,10,43
55000000,60,16,2016,9,43
41000000,65,18,2009,16,43
23000000,25,11,2007,18,43
51000000,55,4,2003,22,43
73000000,80,4,2003,22,43
20000000,60,7,1974,51,43
45000000,60,10,2003,22,43
8100000,15,6,1992,33,43
33000000,60,6,1996,29,43
20000000,55,10,1995,30,43
17000000,40,13,1985,40,43
12000000,55,5,1997,28,43
27000000,20,12,2023,2,43
22000000,60,12,1996,29,43
40000000,90,20,2005,20,43
30000000,75,10,1997,28,43
27000000,50,11,1995,30,43
32000000,65,7,2002,23,29
31000000,60,8,2004,21,29
55000000,75,10,2014,11,29
58000000,75,7,2021,4,29
9500000,25,8,1977,48,29
39000000,50,7,2017,8,29
30000000,80,12,1976,49,29
25000000,55,10,1997,28,29
27000000,55,2,1978,47,29
35000000,75,12,2003,22,29
19000000,50,12,1973,52,29
14000000,45,13,1973,52,29
30000000,70,16,1995,30,29
39000000,90,14,1998,27,29
46000000,75,14,2011,14,29
44000000,75,10,1997,28,29
48000000,70,6,2014,11,29
47000000,80,6,2000,25,29
45000000,75,11,2009,16,29
48000000,90,13,2003,22,29
29000000,65,13,1979,46,29
70000000,70,9,2021,4,29
47000000,75,9,2016,9,29
43000000,70,3,2016,9,29
35000000,75,4,1974,51,29
49000000,75,8,2016,9,29
49000000,65,3,2022,3,29
36000000,65,8,2005,20,29
15000000,45,3,1980,45,29
56000000,85,10,2008,17,29
51000000,70,12,2008,17,29
43000000,70,4,2007,18,29
37000000,60,11,2008,17,29
37000000,80,8,2001,24,29
65000000,70,4,2018,7,29
32000000,75,8,1995,30,29
41000000,75,6,1980,45,29
60000000,70,7,2012,13,29
70000000,125,11,2001,24,29
32000000,60,7,1997,28,29
68000000,75,5,2017,8,29
45000000,75,19,2017,8,29
47000000,75,19,2017,8,29
46000000,70,18,2017,8,29
47000000,75,13,1996,29,29
50000000,80,18,2017,8,29
42000000,70,11,2006,19,29
46000000,95,10,1983,42,29
48000000,100,9,1983,42,29
39000000,90,9,1984,41,29
32000000,90,10,1986,39,29
33000000,60,9,1984,41,29
48000000,95,11,1986,39,29
40000000,80,9,1983,42,29
59000000,100,11,1983,42,29
45000000,80,14,2007,18,29
26000000,60,23,1991,34,29
31000000,70,23,1996,29,29
24000000,60,22,1975,50,29
22000000,60,23,1991,34,29
8500000,45,24,1974,51,29
39000000,75,15,2001,24,29
60000000,75,7,2015,10,29
38000000,65,8,1979,46,29
110000000,90,8,2018,7,29
91000000,90,8,2018,7,29
76000000,80,8,2016,9,29
68000000,80,8,2016,9,29
46000000,85,7,1986,39,29
78000000,95,6,2011,14,29
78000000,80,8,2018,7,29
49000000,75,7,2005,20,29
31000000,55,7,1986,39,29
13000000,45,4,1977,48,29
74000000,80,8,2018,7,29
36000000,65,10,1980,45,29
45000000,60,7,2015,10,29
12000000,45,4,1977,48,29
39000000,55,10,2005,20,29
37000000,65,7,1989,36,29
50000000,90,8,1983,42,29
64000000,75,7,2015,10,29
41000000,75,8,2014,11,29
47000000,80,5,2010,15,29
42000000,70,4,2010,15,29
44000000,70,9,2002,23,29
23000000,60,9,1986,39,29
70000000,100,3,2004,21,29
38000000,65,9,1992,33,29
39000000,65,5,1997,28,29
32000000,60,24,2004,21,29
37000000,60,3,2001,24,29
32000000,95,17,1991,34,29
36000000,80,4,1981,44,29
54000000,70,18,2019,6,29
60000000,80,19,2019,6,29
57000000,75,18,2019,6,29
35000000,80,14,2013,12,29
54000000,90,16,2009,16,29
22000000,70,23,1983,42,29
42000000,70,8,2016,9,29
43000000,75,10,2010,15,29
35000000,70,17,2006,19,29
45000000,75,14,1998,27,29
39000000,80,9,1999,26,29
69000000,85,2,2007,18,29
41000000,70,9,2006,19,29
29000000,70,4,1984,41,29
69000000,85,10,2019,6,29
36000000,70,5,1995,30,29
47000000,75,11,2010,15,29
45000000,70,15,2010,15,29
61000000,70,7,2011,14,29
58000000,80,1,2000,25,29
79000000,60,2,2024,1,29
57000000,70,7,2011,14,29
39000000,40,4,2020,5,29
53000000,70,17,2010,15,29
51000000,75,18,1999,26,29
26000000,60,3,1975,50,29
32000000,45,5,2008,17,29
37000000,65,19,2000,25,29
3000000,55,13,1977,48,29
35000000,70,9,1999,26,29
70000000,65,9,2021,4,29
37000000,70,1,2009,16,29
22000000,35,5,1993,32,29
23000000,40,3,1973,52,29
12000000,40,3,1973,52,29
49000000,70,9,2016,9,29
46000000,70,9,2016,9,29
39000000,90,14,1997,28,29
50000000,70,10,2008,17,29
35000000,40,4,2017,8,29
34000000,50,4,2007,18,29
64000000,75,3,2009,16,29
9900000,25,7,1977,48,29
32000000,65,8,1975,50,29
37000000,70,15,2001,24,29
46000000,65,6,1978,47,29
63000000,65,10,2015,10,29
65000000,70,12,2021,4,29
56000000,70,11,2014,11,29
26000000,60,5,1977,48,29
21000000,25,6,2007,18,29
30000000,80,24,2001,24,29
44000000,60,10,2002,23,29
42000000,65,5,2010,15,29
42000000,70,10,1998,27,29
37000000,70,6,1984,41,29
72000000,65,10,2023,2,29
34000000,55,9,1993,32,29
29000000,50,16,1980,45,29
73000000,60,3,2016,9,29
58000000,70,8,2001,24,29
31000000,70,15,1996,29,29
3500000,20,17,1988,37,5
3500000,20,17,1988,37,5
75000000,80,3,2019,6,5
42000000,75,3,1998,27,5
17000000,80,11,1987,38,5
3000000,20,10,1989,36,5
47000000,75,6,2021,4,5
31000000,65,17,1999,26,5
23000000,75,3,2000,25,5
20000000,100,10,1992,33,5
27000000,90,17,1997,28,5
25000000,105,18,1997,28,5
30000000,95,10,1993,32,5
23000000,95,6,1991,34,5
13000000,60,13,1993,32,5
29000000,85,12,1999,26,5
32000000,85,12,2000,25,5
35000000,95,12,2000,25,5
30000000,85,5,1991,34,5
49000000,105,10,2014,11,5
67000000,115,4,2007,18,5
18000000,60,11,1995,30,5
26000000,80,13,1997,28,5
14000000,80,13,1983,42,5
32000000,75,13,2008,17,5
34000000,105,14,1990,35,5
29000000,70,15,2019,6,5
23000000,75,15,2003,22,5
27000000,65,15,2019,6,5
22000000,80,20,2001,24,5
16000000,95,2,1982,43,5
30000000,95,12,2002,23,5
16000000,100,30分～60分,1982,43,5
32000000,80,8,2004,21,5
34000000,80,10,2004,21,5
28000000,75,8,1998,27,5
28000000,75,9,2000,25,5
33000000,70,4,2009,16,5
33000000,85,6,1998,27,5
33000000,65,1,1999,26,5
8000000,60,7,1972,53,5
15000000,60,12,1974,51,5
27000000,70,7,2003,22,5
13000000,25,3,2008,17,5
8000000,60,7,1972,53,5
27000000,70,3,1982,43,5
33000000,65,1,1999,26,5
20000000,80,2,1982,43,5
25000000,70,7,1976,49,5
3800000,25,10,1992,33,5
3900000,25,10,1992,33,5
25000000,55,9,1998,27,5
41000000,120,11,2002,23,5
45000000,90,5,2004,21,5
24000000,75,2,2006,19,5
3800000,15,13,1988,37,5
34000000,75,17,2010,15,5
5100000,45,18,1967,58,5
39000000,80,18,2010,15,5
7800000,75,6,1976,49,5
11000000,60,15,1976,49,5
88000000,85,2,2010,15,5
47000000,75,12,2015,10,5
3700000,20,5,1987,38,5
45000000,85,6,2006,19,5
10000000,95,23,1983,42,5
18000000,65,15,2000,25,5
45000000,105,10,2008,17,5
31000000,70,8,2008,17,5
35000000,70,8,2008,17,5
20000000,75,13,1995,30,5
28000000,70,8,2008,17,5
32000000,115,2,1998,27,5
4600000,20,16,1991,34,5
3300000,15,12,1984,41,5
3500000,15,11,1984,41,5
42000000,50,4,2018,7,5
39000000,55,7,2020,5,5
39000000,40,4,2018,7,5
52000000,70,4,2018,7,5
20000000,75,14,1995,30,5
27000000,100,14,1995,30,5
24000000,135,14,1996,29,5
13000000,80,11,1989,36,5
45000000,115,11,2003,22,5
23000000,65,5,2006,19,5
57000000,85,7,2016,9,5
4400000,20,15,1991,34,5
37000000,105,20,2004,21,5
38000000,70,10,2019,6,5
34000000,70,10,2019,6,5
43000000,85,10,2010,15,5
37000000,70,10,2019,6,5
33000000,70,10,2010,15,5
51000000,80,11,2016,9,5
35000000,60,10,2019,6,5
11000000,70,20,1990,35,5
3800000,15,13,1992,33,5
26000000,70,13,2008,17,5
700000,15,12,1987,38,5
500000,15,12,1987,38,5
33000000,50,13,2023,2,5
500000,15,12,1987,38,5
42000000,60,13,2023,2,5
7400000,50,15,1976,49,5
7800000,70,6,1976,49,5
7700000,20,10,1993,32,5
15000000,55,9,1972,53,5
23000000,65,18,1997,28,5
34000000,65,8,2000,25,5
4300000,15,6,1992,33,5
5900000,15,3,1991,34,5
17000000,65,16,2006,19,5
29000000,70,16,2003,22,5
31000000,70,12,2014,11,5
17000000,90,5,1991,34,5
26000000,60,5,2002,23,5
33000000,80,6,2004,21,5
27000000,70,14,1998,27,5
26000000,65,14,1999,26,5
6000000,55,3,1978,47,5
32000000,70,13,2008,17,5
40000000,90,10,2002,23,5
41000000,115,11,2002,23,5
16000000,55,11,1974,51,5
35000000,55,3,2011,14,5
35000000,65,10,2014,11,5
2500000,15,16,1991,34,5
1300000,15,12,1990,35,5
29000000,50,10,2001,24,5
51000000,75,8,2003,22,5
30000000,60,12,1985,40,39
15000000,70,19,1999,26,39
16000000,75,17,1997,28,39
26000000,75,12,2004,21,39
11000000,45,16,1988,37,39
12000000,95,17,1983,42,39
71000000,75,4,2015,10,39
79000000,95,10,2015,10,39
26000000,30,6,2006,19,39
120000000,70,2,2016,9,39
38000000,85,6,1983,42,39
25000000,20,5,2017,8,39
50000000,70,7,2001,24,39
15000000,55,7,1993,32,39
16000000,70,7,1993,32,39
12000000,50,3,1988,37,39
32000000,70,9,1997,28,39
21000000,55,11,1974,51,39
52000000,75,15,2018,7,39
50000000,70,9,1995,30,39
38000000,70,10,1997,28,39
64000000,90,8,1998,27,39
22000000,45,8,1980,45,39
60000000,70,10,2018,7,39
70000000,80,10,2018,7,39
60000000,95,1,2001,24,39
35000000,55,13,2005,20,39
6000000,20,10,1991,34,39
34000000,55,12,1993,32,39
59000000,75,8,1999,26,39
20000000,25,9,2018,7,39
34000000,75,1,2014,11,39
26000000,20,7,2017,8,39
35000000,55,7,1999,26,39
2700000,50,9,1987,38,39
6000000,15,10,1991,34,39
5500000,15,13,1986,39,39
20000000,85,15,1972,53,39
22000000,20,7,2013,12,39
2500000,40,19,1968,57,39
51000000,45,10,1998,27,28
130000000,75,9,2023,2,28
60000000,60,11,1998,27,28
90000000,75,10,1999,26,28
14000000,20,2,1984,41,28
46000000,45,5,1987,38,28
99000000,80,5,2003,22,28
61000000,60,13,1984,41,28
56000000,40,11,2023,2,28
54000000,40,11,2023,2,28
22000000,35,10,1979,46,28
44000000,55,3,1987,38,28
66000000,80,11,2004,21,28
72000000,80,10,2009,16,28
79000000,85,3,1978,47,28
70000000,65,3,1978,47,28
38000000,45,4,1986,39,28
60000000,60,3,1997,28,28
120000000,65,10,2013,12,28
60000000,85,18,1986,39,28
35000000,60,16,1992,33,28
19000000,55,5,1967,58,28
110000000,80,3,2010,15,28
130000000,75,3,2010,15,28
83000000,75,10,2018,7,28
50000000,90,13,1979,46,28
6100000,15,12,1986,39,28
87000000,80,10,2018,7,28
41000000,70,11,1982,43,28
80000000,85,18,2006,19,28
74000000,75,17,2021,4,28
93000000,110,21,2000,25,28
68000000,80,21,2004,21,28
95000000,90,13,2010,15,28
52000000,65,9,1994,31,28
29000000,55,5,1978,47,28
52000000,90,10,1980,45,28
15000000,35,3,1982,43,28
56000000,70,9,1996,29,28
57000000,45,6,2022,3,28
44000000,65,5,1977,48,28
24000000,45,19,1969,56,28
56000000,60,8,1997,28,28
37000000,30,3,2003,22,28
26000000,35,6,1976,49,28
31000000,25,10,2018,7,28
46000000,40,5,1987,38,28
55000000,55,3,1969,56,28
47000000,65,7,1977,48,28
130000000,65,12,2014,11,28
10000000,20,6,1987,38,28
44000000,50,3,1986,39,28
42000000,55,24,1998,27,28
57000000,70,23,2012,13,28
74000000,90,23,2012,13,28
24000000,45,13,1969,56,28
53000000,55,2,2007,18,28
130000000,85,11,2004,21,28
110000000,75,3,2010,15,28
56000000,80,20,2014,11,1
64000000,65,9,2001,24,1
60000000,65,11,1999,26,1
70000000,75,7,1999,26,1
75000000,60,2,2005,20,1
55000000,65,6,2009,16,1
76000000,70,4,2009,16,1
26000000,45,2,1990,35,1
39000000,60,9,1996,29,1
59000000,60,5,2006,19,1
7800000,25,7,1986,39,1
44000000,55,15,1987,38,1
44000000,60,16,1998,27,1
36000000,55,15,1990,35,1
87000000,75,23,2020,5,1
43000000,30,6,2020,5,1
64000000,65,9,2010,15,1
8700000,25,7,1986,39,1
42000000,60,16,1998,27,1
26000000,40,3,1982,43,1
54000000,55,3,2005,20,1
66000000,75,15,2004,21,1
21000000,35,12,1981,44,1
33000000,45,9,1972,53,1
62000000,85,17,2007,18,1
48000000,70,18,2007,18,1
65000000,65,13,2020,5,1
40000000,75,6,1979,46,1
32000000,75,16,1992,33,1
75000000,70,12,2015,10,1
58000000,75,10,2003,22,1
55000000,70,13,2012,13,1
75000000,65,9,2001,24,1
60000000,60,10,1999,26,1
12000000,15,6,1991,34,1
75000000,65,24,2020,5,1
64000000,75,29,2005,20,1
64000000,70,30分～60分,1998,27,1
35000000,60,30分～60分,1998,27,1
75000000,65,14,2015,10,1
25000000,80,13,2008,17,49
12000000,75,29,1987,38,49
14000000,60,8,1999,26,49
5900000,45,9,1990,35,49
12000000,60,6,1981,44,49
12000000,65,8,1990,35,49
12000000,55,2,1982,43,49
10000000,55,14,1994,31,49
6200000,55,15,1991,34,49
4000000,30,3,1987,38,49
6000000,55,4,1981,44,49
3000000,25,3,1991,34,49
18000000,90,7,2006,19,49
6500000,65,9,1989,36,49
8500000,55,19,1994,31,49
6500000,70,20,1989,36,49
18000000,65,2,2010,15,49
15000000,60,11,1987,38,49
9000000,70,10,2001,24,49
29000000,60,2,2008,17,49
9000000,70,5,1992,33,49
14000000,55,8,1999,26,49
22000000,70,9,2007,18,49
8000000,45,15,1992,33,49
8800000,55,6,1990,35,49
19000000,55,1,2005,20,49
22000000,65,4,2005,20,49
11000000,50,1,1997,28,49
8500000,60,0,1991,34,49
37000000,65,10,2002,23,17
12000000,50,10,1975,50,17
50000000,60,6,2020,5,17
32000000,70,9,1996,29,17
37000000,65,5,1998,27,17
14000000,55,5,1979,46,17
43000000,70,8,2019,6,17
49000000,75,8,2015,10,17
11000000,50,9,1975,50,17
12000000,55,6,1979,46,17
45000000,75,8,2013,12,17
40000000,85,8,2005,20,17
45000000,80,4,2007,18,17
33000000,75,10,2005,20,17
65000000,105,2,2001,24,17
46000000,90,4,2007,18,17
47000000,90,8,2005,20,17
31000000,70,3,1995,30,17
41000000,100,1,1995,30,17
20000000,55,11,1966,59,17
30000000,50,1,2006,19,17
62000000,75,3,2013,12,17
30000000,40,6,1984,41,17
32000000,90,4,1981,44,17
56000000,80,5,2003,22,17
9000000,20,5,1987,38,17
59000000,65,5,2003,22,17
43000000,65,5,1997,28,17
77000000,75,4,2014,11,17
30000000,60,5,1998,27,17
41000000,80,12,2015,10,17
21000000,60,15,1998,27,17
37000000,75,15,2005,20,17
73000000,75,3,2018,7,17
60000000,80,4,1997,28,17
35000000,65,4,1998,27,17
62000000,65,3,2011,14,17
50000000,65,3,1999,26,17
40000000,60,3,1996,29,17
64000000,75,2,2013,12,17
97000000,100,1,2005,20,17
73000000,70,2,2005,20,17
45000000,75,5,1997,28,17
54000000,70,9,2017,8,17
35000000,60,9,2007,18,17
35000000,65,9,1996,29,17
4500000,20,5,1984,41,17
60000000,75,7,2023,2,17
11000000,20,1,1993,32,17
11000000,30,1,1993,32,17
27000000,75,3,1996,29,17
53000000,75,17,2012,13,17
57000000,80,15,2012,13,17
53000000,75,15,2012,13,17
21000000,45,5,2009,16,17
44000000,60,7,2012,13,17
55000000,75,10,1996,29,17
49000000,65,6,2017,8,17
47000000,70,9,2015,10,17
9800000,45,15,1974,51,17
12000000,45,15,1974,51,17
28000000,65,5,1995,30,17
27000000,55,4,1983,42,17
23000000,75,6,1982,43,17
71000000,75,6,2012,13,17
26000000,65,7,1977,48,17
34000000,60,3,2000,25,17
41000000,80,5,2005,20,17
36000000,75,5,2005,20,17
22000000,70,11,2003,22,17
22000000,60,9,1983,42,17
11000000,45,6,1975,50,17
28000000,25,4,2023,2,17
40000000,80,8,2005,20,17
19000000,20,5,2008,17,17
18000000,25,7,2010,15,17
35000000,55,4,1998,27,17
45000000,80,8,1979,46,17
71000000,70,7,2012,13,17
34000000,50,11,1995,30,17
39000000,65,8,2000,25,17
8400000,20,5,1987,38,17
7900000,15,6,1987,38,17
24000000,50,3,1996,29,17
41000000,45,3,2000,25,17
24000000,25,4,2018,7,17
38000000,70,1,2011,14,21
45000000,105,11,2002,23,21
39000000,90,10,2002,23,21
42000000,70,11,2021,4,21
12000000,55,10,1993,32,21
52000000,85,1,2002,23,21
39000000,65,5,2018,7,21
20000000,60,3,1996,29,21
14000000,60,12,1981,44,21
17000000,75,15,1982,43,21
15000000,60,11,1981,44,21
15000000,80,11,1987,38,21
14000000,60,12,1981,44,21
23000000,75,12,1981,44,21
22000000,75,11,1981,44,21
16000000,60,12,1982,43,21
14000000,60,12,1981,44,21
18000000,75,12,1982,43,21
43000000,75,9,2019,6,21
41000000,75,9,2019,6,21
40000000,85,3,2005,20,21
42000000,90,3,2005,20,21
41000000,75,5,2009,16,21
25000000,85,6,1987,38,21
40000000,80,5,2010,15,21
20000000,85,6,1987,38,21
28000000,85,11,2007,18,21
17000000,70,15,1982,43,21
15000000,55,13,1981,44,21
37000000,70,5,2009,16,21
24000000,65,13,1982,43,21
27000000,85,6,1981,44,21
12000000,50,11,1993,32,21
50000000,70,1,2006,19,46
58000000,80,17,2006,19,46
59000000,80,16,2012,13,46
54000000,70,15,2012,13,46
12000000,45,17,1966,59,46
35000000,65,14,1995,30,46
40000000,60,16,1998,27,46
110000000,90,7,2021,4,46
61000000,75,15,2004,21,46
70000000,65,9,2021,4,46
60000000,75,11,2012,13,46
45000000,75,15,2002,23,46
42000000,40,6,2021,4,46
20000000,35,4,1987,38,46
50000000,60,1,2000,25,46
72000000,60,4,2017,8,46
11000000,25,3,1982,43,46
57000000,70,4,2006,19,46
67000000,65,4,2004,21,46
95000000,70,2,2015,10,46
34000000,60,8,1985,40,46
17000000,45,6,1973,52,46
20000000,35,4,2010,15,46
52000000,70,8,2005,20,46
55000000,75,8,2005,20,46
52000000,65,2,2012,13,46
47000000,60,8,2005,20,46
57000000,70,8,2008,17,46
55000000,75,6,1999,26,46
56000000,75,2,2014,11,46
